Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_CLUB_CELL	5/114	2.021906e-02	1.224793e-01	3.553098e+00	1.386109e+01	NIBAN1;RPS15A;RPL5;RPL37;DAPK1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_DIFFERENTIATING_BASAL_CELL	7/157	5.916263e-03	5.492411e-02	3.540673e+00	1.816383e+01	IFI16;NFIA;HES4;EEF1A1;TSHZ2;GLUL;MLF2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_EREG_DENDRITIC_CELL	15/577	1.345201e-02	1.010441e-01	2.013393e+00	8.674959e+00	PICALM;PNRC1;RAB8B;DYNLT1;SAMSN1;JARID2;ETS2;CYTOR;TNFSF8;SPRED1;GNA13;PFKFB3;GLUL;RHOU;DUSP4
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_GOBLET_CELL	3/148	3.294132e-01	5.739357e-01	1.727869e+00	1.918699e+00	IFI16;DNAJC12;NIBAN1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_LIPOFIBROBLAST_CELL	5/146	5.032434e-02	2.213315e-01	2.772618e+00	8.288094e+00	PNRC1;LDLR;TGIF1;TSHZ2;NR4A3
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_LYMPHATIC_CELL	9/209	2.397200e-03	3.106372e-02	3.387879e+00	2.044061e+01	PARD6G;UTRN;FILIP1;TSPAN5;BATF3;FSCN1;TSHZ2;ADD3;MAF
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MACROPHAGE_CELL	2/201	7.632903e-01	8.326226e-01	9.039188e-01	2.441637e-01	PPARG;GLUL
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MESOTHELIAL_CELL	15/649	3.387717e-02	1.696515e-01	1.783703e+00	6.037860e+00	IFI16;MAST4;DYNLT1;EBPL;ARF6;RPS15A;LRATD2;TGIF1;FOXC1;RPL37;DAPK1;DUSP4;MAF;HSPD1;GMPR
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MUCOUS_CELL	2/125	5.114238e-01	7.052424e-01	1.456768e+00	9.768453e-01	ST3GAL1;PTP4A3
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL	1/65	5.916887e-01	7.514811e-01	1.673647e+00	8.782876e-01	TNC
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NATURAL_KILLER_CELL	5/132	3.507046e-02	1.717624e-01	3.067691e+00	1.027798e+01	F2R;IL2RB;TBX21;GFOD1;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NATURAL_KILLER_T_CELL	2/34	7.844124e-02	2.820257e-01	5.323019e+00	1.354924e+01	IL2RB;GATA3
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NEUROENDOCRINE_CELL	2/128	5.241079e-01	7.111149e-01	1.422547e+00	9.190476e-01	DNAJC12;SEC11C
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NEUTROPHIL_CELL	9/366	6.506405e-02	2.561382e-01	1.921546e+00	5.250401e+00	NIBAN1;PLXNC1;NTNG2;SAMSN1;BCL6;PFKFB3;PPP3CA;CHTOP;PROK2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL	5/180	1.012092e-01	3.211843e-01	2.246578e+00	5.145933e+00	UTRN;HES4;ETS2;VMP1;KIAA0930
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_OLR1_CLASSICAL_MONOCYTE_CELL	19/724	5.235884e-03	5.088624e-02	2.034855e+00	1.068751e+01	SAMSN1;ARF6;DNAAF1;RAPGEF1;JARID2;ETS2;CYTOR;BATF3;PFKFB3;TRAF1;PICALM;PNRC1;RAB8B;TNFSF8;NDRG1;NABP1;CFLAR;ARPC1A;GNA13
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PERICYTE_CELL	6/114	4.808110e-03	4.902696e-02	4.214469e+00	2.249452e+01	UXS1;F2R;NDRG1;CADM1;DUSP4;PRDM1
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PLASMACYTOID_DENDRITIC_CELL	2/111	4.494075e-01	6.695117e-01	1.640811e+00	1.312362e+00	AFF3;CDYL
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PLATELET_MEGAKARYOCYTE_CELL	13/605	7.306319e-02	2.720968e-01	1.657615e+00	4.337034e+00	UXS1;F2R;AKIRIN2;DAPP1;MYZAP;DYNLRB2;SLBP;CD226;FRMD4B;CYTOR;DUSP22;CAMTA1;GMPR
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROLIFERATING_BASAL_CELL	24/891	1.258322e-03	2.059675e-02	2.100393e+00	1.402637e+01	TNC;DDX39A;PPP1CC;BAZ1B;RPS15A;HSPD1;NCAPG2;CDCA4;EEF1A1;SLBP;VRK1;TXNL1;GLUL;GRHPR;MIS18A;TSHZ2;YWHAQ;MLF2;IFI16;NFIA;HES4;GTF3A;ARPC1A;FANCI
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROLIFERATING_MACROPHAGE_CELL	12/968	6.762857e-01	7.770612e-01	9.384635e-01	3.670703e-01	DDX39A;PHYH;HSPD1;SEPTIN10;SLBP;PPARG;VRK1;BATF3;GLUL;ADTRP;FANCI;MYL12B
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	2/129	5.282866e-01	7.127858e-01	1.411493e+00	9.006965e-01	SLBP;FANCI
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROXIMAL_BASAL_CELL	18/629	2.670505e-03	3.256969e-02	2.224022e+00	1.317842e+01	IFI16;TNC;NFIA;PPP1CC;TSHZ2;GRHPR;EBPL;EEF1A1;HES4;CCND1;RPS15A;RPL5;HLF;TXNL1;RPL37;GLUL;PFKP;MLF2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_PROXIMAL_CILIATED_CELL	25/1770	4.617919e-01	6.697794e-01	1.055359e+00	8.154138e-01	SPACA9;RBM27;IRF2;ARMC2;SMARCA2;IQCG;ADD3;FOXC1;HSPD1;DNAAF1;DYNLT1;SERTAD2;DYNLRB2;SORBS2;VRK1;CFAP20DC;RANBP9;CNOT1;KIF3B;NFIA;HNRNPF;DAPP1;GNAL;RHOU;MYH14
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_SEROUS_CELL	2/96	3.783518e-01	6.207297e-01	1.897260e+00	1.844006e+00	CAPN12;C6orf58
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_SIGNALING_ALVEOLAR_EPITHELIAL_TYPE_2_CELL	1/71	6.241454e-01	7.541157e-01	1.532749e+00	7.224950e-01	NINJ2
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_TREM2_DENDRITIC_CELL	4/572	9.552302e-01	9.614129e-01	5.662384e-01	2.593538e-02	PPARG;GLUL;PFKP;GMPR
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_VASCULAR_SMOOTH_MUSCLE_CELL	3/61	5.088489e-02	2.213315e-01	4.190079e+00	1.247885e+01	HES4;CAV1;LPP
c8.all.v2023.2.Hs.symbols.gmt	TRAVAGLINI_LUNG_VEIN_CELL	1/40	4.235549e-01	6.488944e-01	2.710087e+00	2.328160e+00	PLAT
c8.all.v2023.2.Hs.symbols.gmt	VANGURP_PANCREATIC_BETA_CELL	3/122	2.332242e-01	4.819450e-01	2.097288e+00	3.053137e+00	YWHAQ;RPL5;CADM1
c8.all.v2023.2.Hs.symbols.gmt	VANGURP_PANCREATIC_DELTA_CELL	3/75	8.331210e-02	2.944325e-01	3.410764e+00	8.476299e+00	VMP1;SEC11C;CADM1
c8.all.v2023.2.Hs.symbols.gmt	VANGURP_PANCREATIC_GAMMA_CELL	1/45	4.619539e-01	6.697794e-01	2.411683e+00	1.862519e+00	PTP4A3
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C10_MULTILYMPHOID_PROGENITOR	2/97	3.832157e-01	6.207297e-01	1.877708e+00	1.801018e+00	GFOD1;ACY3
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR	1/98	7.411693e-01	8.247000e-01	1.111128e+00	3.328120e-01	CCND1
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C2_PUTATIVE_BASOPHIL_EOSINOPHIL_MAST_CELL_PROGENITOR	3/96	1.441194e-01	3.757042e-01	2.665770e+00	5.163899e+00	GLUL;STAM;HMGCS1
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C3_MEGAKARYOCYTE_ERYTHROID_PROGENITOR	3/100	1.570258e-01	3.909000e-01	2.559166e+00	4.737901e+00	GLUL;STAM;CYTOR
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT	3/97	1.473121e-01	3.770705e-01	2.638299e+00	5.052875e+00	NFIA;ETS2;LDLR
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C5_SIMILAR_TO_HSC_C6_PUTATIVE_ALTERED_METABOLIC_STATE	3/97	1.473121e-01	3.770705e-01	2.638299e+00	5.052875e+00	PNRC1;HLF;LRBA
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C6_HSC_MULTIPOTENT_PROGENITOR	3/97	1.473121e-01	3.770705e-01	2.638299e+00	5.052875e+00	SAMSN1;HLF;GATA3
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C7_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_1	3/96	1.441194e-01	3.757042e-01	2.665770e+00	5.163899e+00	IFI16;GTF3A;DYNLT1
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2	2/97	3.832157e-01	6.207297e-01	1.877708e+00	1.801018e+00	VMP1;DYNLT1
c8.all.v2023.2.Hs.symbols.gmt	ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR	2/100	3.977079e-01	6.310570e-01	1.821389e+00	1.679388e+00	NIBAN1;HSPD1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C1_ASTROCYTE	2/30	6.299765e-02	2.508890e-01	6.022301e+00	1.664960e+01	ADD3;LRATD2
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C1_MICROGLIA	4/257	4.673435e-01	6.716807e-01	1.278900e+00	9.728473e-01	DDX39A;CDCA4;MGAT2;CYTOR
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C1_NEUROD1_POS_EXCITATORY_NEURON	1/26	3.008886e-01	5.520728e-01	4.144677e+00	4.977820e+00	AKT3
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C1_OPC	4/238	4.097586e-01	6.387716e-01	1.382084e+00	1.233077e+00	NCAPG2;CDCA4;VRK1;TGIF1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C2_SOX5_BCL11B_POS_EXCITATORY_NEURON	1/28	3.198884e-01	5.668678e-01	3.853444e+00	4.392091e+00	CAV1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C2_THY1_POS_OPC	1/27	3.104537e-01	5.580988e-01	3.993765e+00	4.671589e+00	PLAT
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C2_UNKNOWN_NPC	1/76	6.492195e-01	7.662514e-01	1.432217e+00	6.186957e-01	CEP70
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C3_ASTROCYTE	8/389	1.650450e-01	3.948383e-01	1.609948e+00	2.900381e+00	AKT3;ADAP1;SMARCA2;GNAL;IQCG;RHOU;DUSP4;PFKP
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C3_MICROGLIA	11/488	7.281654e-02	2.720968e-01	1.747460e+00	4.578016e+00	SDK1;NFIA;NDRG1;FUBP1;MAST4;CADM1;AKT3;FYN;PTP4A3;SMARCA2;GNAL
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C4_PTGDS_POS_OPC	8/147	9.538686e-04	1.745018e-02	4.302719e+00	2.992534e+01	SCARB1;MYO5A;CADM1;FYN;FRMD4B;HMGCS1;ENPP6;ZNF827
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C6_DLX5_GAD1_GAD2_POS_INTERNEURON	1/15	1.865337e-01	4.204953e-01	7.089882e+00	1.190493e+01	MAF
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C6_PLXNA4_POS_EXCITATORY_NEURON	1/7	9.183089e-02	3.104283e-01	1.465817e+01	3.500087e+01	GNAL
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C7_ORG_UNDERGOING_NEURONAL_DIFFERENTIATION	1/67	6.028065e-01	7.514811e-01	1.623898e+00	8.219505e-01	NDRG1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C7_SST_LHX6_POS_PUTATIVE_MIGRATING_INTERNEURON	1/14	1.752563e-01	4.078736e-01	7.579211e+00	1.319924e+01	MAF
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C8_ORG_PROLIFERATING	1/62	5.744279e-01	7.423672e-01	1.754241e+00	9.725172e-01	CEP70
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON	1/84	6.859166e-01	7.813922e-01	1.296113e+00	4.886335e-01	SMARCA2
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_C9_ORG_OTHER	1/83	6.815474e-01	7.792693e-01	1.311700e+00	5.028919e-01	TNC
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	9/326	3.585469e-02	1.742314e-01	2.161261e+00	7.193282e+00	TNC;HES4;HMGCS1;RGMA;LRATD2;NT5E;ADD3;GLUL;MRC2
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_INTERNEURON	1/18	2.194521e-01	4.642831e-01	5.939298e+00	9.007665e+00	MAF
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_MICROGLIA	13/438	7.529856e-03	6.787784e-02	2.308199e+00	1.128451e+01	IFI16;MAF;MBNL1;NABP1;RYR1;FLI1;SAMSN1;CCND1;SPRED1;ACY3;KLF6;GLUL;VMP1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_NPCS	2/142	5.803181e-01	7.442430e-01	1.281903e+00	6.975846e-01	CDCA4;TGIF1
c8.all.v2023.2.Hs.symbols.gmt	ZHONG_PFC_MAJOR_TYPES_OPC	1/91	7.148735e-01	8.040711e-01	1.196545e+00	4.016199e-01	PLAT
